event_asn	event_city	event_clientIP	event_correlationID	event_country	event_eventType	event_host	event_ip	event_lat	event_long	event_method	event_path	event_profileID	event_referer	event_region	event_resultCount	event_seedId	event_serverTime	event_sessionAppName	event_time	event_userID	event_user_agent_raw	event_vendor	param_clipsAutoplayDisabled	param_exclude	param_feat	param_feedTypes	param_genres	param_jwToken	param_kids	param_maxRating	param_nonKids	param_offset	param_profileId	param_purchases	param_source	param_started	param_tripleNav	param_tz	jwt_apid	jwt_app	jwt_concurrency	jwt_exp	jwt_feat	jwt_iat	jwt_jti	jwt_kids	jwt_nuid	jwt_priceName	jwt_profileId	jwt_profileName	jwt_purchases	jwt_role	jwt_streams	jwt_tz	jwt_tzOffset	jwt_uid	jwt_ver	
4764	BRISBANE	117.20.68.79	ChM4MDkzMjk3NDMzMDY4OTU3Mzg1GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6CKihnTeioZ03	AU	mlt-sport	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	117.20.68.79, 23.214.90.60, 23.62.36.167	-27.50	153.02	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=5352786&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQyNTQsImlhdCI6MTc2NDc5NjI1NCwianRpIjoiNmYwNGI2ZDM3ZGI3NDBlM2E3MmVlYWJmMTY4ODg1YzAiLCJyb2xlIjoidXNlciIsInVpZCI6IjE0Mjc0ODE5OGMyNTQ4ZDlhNzQxMjlkZjk5NDc0Mzg3Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImFiZmVmMzQ3ZWM1YTQwMzhhZDNjM2ZiMmY3YjRhMjNiIiwicHJvZmlsZU5hbWUiOiJraWRzIiwiYXBwIjoiU3Rhbi1pT1MiLCJ2ZXIiOiI0LjQxLjAuNTQ2IiwibnVpZCI6IjA2YzUzMjRkNWFmNDQ1MjU5YzMwNmMxNzVhYmFjYjBkIiwiYXBpZCI6IjFmMWZkMmZmLTE5ZGQtMWRiNi0xODFhLTg5OWUzZWJjN2VhYSIsImZlYXQiOjIwMzA3MTQ1MDMyOTc2LCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.lmAvz88VT6fH841fWFPTIbLY7A5iR12w0M4Unno4Xfs	abfef347ec5a4038ad3c3fb2f7b4a23b		QLD	0	5352786	1764796339523	Stan-iOS	2025-12-03T21:12:19.52362065Z	142748198c2548d9a74129df99474387	Stan/546 CFNetwork/3826.600.41 Darwin/24.6.0	google	nil	nil	nil	nil	Sport,Football	redacted	nil	PG	nil	nil	nil	nil	5352786	nil	nil	nil	1f1fd2ff-19dd-1db6-181a-899e3ebc7eaa	Stan-iOS	3	2026-04-02T21:10:54Z	20307145032976	2025-12-03T21:10:54Z	6f04b6d37db740e3a72eeabf168885c0	nil	06c5324d5af445259c306c175abacb0d	standardv5	abfef347ec5a4038ad3c3fb2f7b4a23b	kids	nil	user	hd	nil	nil	142748198c2548d9a74129df99474387	4.41.0.546	
4764	BRISBANE	117.20.68.79	ChQxMjgyNTgxMjQ4ODQwNDY0OTkwORolc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOgiooZ03oqGdNw	AU	mlt-sport	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	117.20.68.79, 23.214.90.60, 23.62.36.167	-27.50	153.02	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=5555104&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQyNTQsImlhdCI6MTc2NDc5NjI1NCwianRpIjoiNmYwNGI2ZDM3ZGI3NDBlM2E3MmVlYWJmMTY4ODg1YzAiLCJyb2xlIjoidXNlciIsInVpZCI6IjE0Mjc0ODE5OGMyNTQ4ZDlhNzQxMjlkZjk5NDc0Mzg3Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImFiZmVmMzQ3ZWM1YTQwMzhhZDNjM2ZiMmY3YjRhMjNiIiwicHJvZmlsZU5hbWUiOiJraWRzIiwiYXBwIjoiU3Rhbi1pT1MiLCJ2ZXIiOiI0LjQxLjAuNTQ2IiwibnVpZCI6IjA2YzUzMjRkNWFmNDQ1MjU5YzMwNmMxNzVhYmFjYjBkIiwiYXBpZCI6IjFmMWZkMmZmLTE5ZGQtMWRiNi0xODFhLTg5OWUzZWJjN2VhYSIsImZlYXQiOjIwMzA3MTQ1MDMyOTc2LCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.lmAvz88VT6fH841fWFPTIbLY7A5iR12w0M4Unno4Xfs	abfef347ec5a4038ad3c3fb2f7b4a23b		QLD	0	5555104	1764796362721	Stan-iOS	2025-12-03T21:12:42.721448469Z	142748198c2548d9a74129df99474387	Stan/546 CFNetwork/3826.600.41 Darwin/24.6.0	google	nil	nil	nil	nil	Sport,Football	redacted	nil	PG	nil	nil	nil	nil	5555104	nil	nil	nil	1f1fd2ff-19dd-1db6-181a-899e3ebc7eaa	Stan-iOS	3	2026-04-02T21:10:54Z	20307145032976	2025-12-03T21:10:54Z	6f04b6d37db740e3a72eeabf168885c0	nil	06c5324d5af445259c306c175abacb0d	standardv5	abfef347ec5a4038ad3c3fb2f7b4a23b	kids	nil	user	hd	nil	nil	142748198c2548d9a74129df99474387	4.41.0.546	
133612	SYDNEY	120.17.128.158	related-054df79e49d04ec1913a91f1882a4003	AU	mlt	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	120.17.128.158, 23.46.180.200, 23.32.5.76	-33.88	151.22	GET	/related?feat=20306742379792&offset=0&purchases=0&source=4994815&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQzNTgsImlhdCI6MTc2NDc5NjM1OCwianRpIjoiZjkxN2I1Njc3OWU2NGYwMGEwMzAwNDJkZTFkYjZkNTMiLCJyb2xlIjoidXNlciIsInVpZCI6IjQ1OTI5ZDg4ZGE2ZTQ0NTM5Mzk2OTU3Y2U1YTFjYTM5Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjQ1OTI5ZDg4ZGE2ZTQ0NTM5Mzk2OTU3Y2U1YTFjYTM5IiwicHJvZmlsZU5hbWUiOiJOYWplZCIsImFwcCI6IlN0YW4taU9TIiwidmVyIjoiNC40MS4wLjU0NiIsIm51aWQiOiJjNDMzZmU5OTEyM2Y0NGE4YjBmYzM2ZmJmYjU0ODQ0NiIsImFwaWQiOiIzZWNhM2QzOC1lYTIwLWJlZTUtYWNjZC1kYjQ2NzA1MTBjZWMiLCJmZWF0IjoyMDMwNjc0MjM3OTc5MiwicHJpY2VOYW1lIjoic3RhbmRhcmR2NSJ9.ZYNnmfJTj549m-MYKPL31fUvjayQ8Lo_4-rsRr7DIUM&tz=Australia/Sydney	45929d88da6e44539396957ce5a1ca39		NSW	0	4994815	1764796374248	Stan-iOS	2025-12-03T21:12:54.248423285Z	45929d88da6e44539396957ce5a1ca39	Stan/4.41.0 (au.com.stan; build:546; iOS 18.6.2) Alamofire/5.8.0	stan	nil	nil	20306742379792	nil	nil	redacted	nil	nil	nil	0	nil	0	4994815	nil	nil	Australia/Sydney	3eca3d38-ea20-bee5-accd-db4670510cec	Stan-iOS	3	2026-04-02T21:12:38Z	20306742379792	2025-12-03T21:12:38Z	f917b56779e64f00a030042de1db6d53	nil	c433fe99123f44a8b0fc36fbfb548446	standardv5	45929d88da6e44539396957ce5a1ca39	Najed	nil	user	hd	nil	nil	45929d88da6e44539396957ce5a1ca39	4.41.0.546	
133612	SYDNEY	120.17.128.158	related-706a6583e6d141d7b53449726c85600c	AU	mlt	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	120.17.128.158, 23.46.180.200, 23.32.5.52	-33.88	151.22	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=4994815&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQzNTgsImlhdCI6MTc2NDc5NjM1OCwianRpIjoiZjkxN2I1Njc3OWU2NGYwMGEwMzAwNDJkZTFkYjZkNTMiLCJyb2xlIjoidXNlciIsInVpZCI6IjQ1OTI5ZDg4ZGE2ZTQ0NTM5Mzk2OTU3Y2U1YTFjYTM5Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjQ1OTI5ZDg4ZGE2ZTQ0NTM5Mzk2OTU3Y2U1YTFjYTM5IiwicHJvZmlsZU5hbWUiOiJOYWplZCIsImFwcCI6IlN0YW4taU9TIiwidmVyIjoiNC40MS4wLjU0NiIsIm51aWQiOiJjNDMzZmU5OTEyM2Y0NGE4YjBmYzM2ZmJmYjU0ODQ0NiIsImFwaWQiOiIzZWNhM2QzOC1lYTIwLWJlZTUtYWNjZC1kYjQ2NzA1MTBjZWMiLCJmZWF0IjoyMDMwNjc0MjM3OTc5MiwicHJpY2VOYW1lIjoic3RhbmRhcmR2NSJ9.ZYNnmfJTj549m-MYKPL31fUvjayQ8Lo_4-rsRr7DIUM	45929d88da6e44539396957ce5a1ca39		NSW	0	4994815	1764796375503	Stan-iOS	2025-12-03T21:12:55.503758687Z	45929d88da6e44539396957ce5a1ca39	Stan/546 CFNetwork/3826.600.41 Darwin/24.6.0	stan	nil	nil	nil	nil	Sport,Football	redacted	nil	PG	nil	nil	nil	nil	4994815	nil	nil	nil	3eca3d38-ea20-bee5-accd-db4670510cec	Stan-iOS	3	2026-04-02T21:12:38Z	20306742379792	2025-12-03T21:12:38Z	f917b56779e64f00a030042de1db6d53	nil	c433fe99123f44a8b0fc36fbfb548446	standardv5	45929d88da6e44539396957ce5a1ca39	Najed	nil	user	hd	nil	nil	45929d88da6e44539396957ce5a1ca39	4.41.0.546	
4764	BRISBANE	117.20.68.79	related-267cc64555984e9296066b9820fc9111	AU	mlt	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	117.20.68.79, 10.214.90.60, 23.214.90.111, 23.62.36.181	-27.50	153.02	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=5455363&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQyNTQsImlhdCI6MTc2NDc5NjI1NCwianRpIjoiNmYwNGI2ZDM3ZGI3NDBlM2E3MmVlYWJmMTY4ODg1YzAiLCJyb2xlIjoidXNlciIsInVpZCI6IjE0Mjc0ODE5OGMyNTQ4ZDlhNzQxMjlkZjk5NDc0Mzg3Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImFiZmVmMzQ3ZWM1YTQwMzhhZDNjM2ZiMmY3YjRhMjNiIiwicHJvZmlsZU5hbWUiOiJraWRzIiwiYXBwIjoiU3Rhbi1pT1MiLCJ2ZXIiOiI0LjQxLjAuNTQ2IiwibnVpZCI6IjA2YzUzMjRkNWFmNDQ1MjU5YzMwNmMxNzVhYmFjYjBkIiwiYXBpZCI6IjFmMWZkMmZmLTE5ZGQtMWRiNi0xODFhLTg5OWUzZWJjN2VhYSIsImZlYXQiOjIwMzA3MTQ1MDMyOTc2LCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.lmAvz88VT6fH841fWFPTIbLY7A5iR12w0M4Unno4Xfs	abfef347ec5a4038ad3c3fb2f7b4a23b		QLD	0	5455363	1764796509828	Stan-iOS	2025-12-03T21:15:09.828243491Z	142748198c2548d9a74129df99474387	Stan/546 CFNetwork/3826.600.41 Darwin/24.6.0	stan	nil	nil	nil	nil	Sport,Football	redacted	nil	PG	nil	nil	nil	nil	5455363	nil	nil	nil	1f1fd2ff-19dd-1db6-181a-899e3ebc7eaa	Stan-iOS	3	2026-04-02T21:10:54Z	20307145032976	2025-12-03T21:10:54Z	6f04b6d37db740e3a72eeabf168885c0	nil	06c5324d5af445259c306c175abacb0d	standardv5	abfef347ec5a4038ad3c3fb2f7b4a23b	kids	nil	user	hd	nil	nil	142748198c2548d9a74129df99474387	4.41.0.546	
1221	PERTH	1.146.207.30	ChM0MTAyNDk2MjgyNjQ1Njk4MTQxGiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6CKKhnTeooZ03	AU	mlt-sport	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	1.146.207.30, 184.86.223.83, 23.55.222.78	-31.93	115.83	GET	/related?genres=Sport%2CCombat&maxRating=MA+15%2B&nonKids=true&source=5681682&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQ1NTIsImlhdCI6MTc2NDc5NjU1MiwianRpIjoiMmRkYzViM2ExNjUwNDE1ODhmZTJlZjZhMWVkYmViMDkiLCJyb2xlIjoidXNlciIsInVpZCI6ImZmNjMyNmY4NWU5ZDRmMGU4MzRhNzI2YzRmOTlmNjY1Iiwic3RyZWFtcyI6InNkIiwiY29uY3VycmVuY3kiOjEsInByb2ZpbGVJZCI6ImZmNjMyNmY4NWU5ZDRmMGU4MzRhNzI2YzRmOTlmNjY1IiwicHJvZmlsZU5hbWUiOiJKYWgiLCJ0eiI6IkF1c3RyYWxpYS9QZXJ0aCIsImFwcCI6IlN0YW4tQW5kcm9pZCIsInZlciI6IjQuNDYuMS41Nzg3MCIsIm51aWQiOiJjMDkyYWQ4MTI0YmE0ZWE2YWRmNmE2MTI0MTRiMGNlNiIsImFwaWQiOiI4M2U2YjgyNi01NDk0LWY4ZDQtYzlkMi1hNDY4YTQ4NmNlNDkiLCJmZWF0IjoxOTA3MTI2ODQ1NTY4MCwicHVyY2hhc2VzIjo0MDk2LCJwcmljZU5hbWUiOiJiYXNpY3YyIn0.8Q6QMWDtHs_RwQ7o1otsswiCiojvDTyXycH-FAueeyM	ff6326f85e9d4f0e834a726c4f99f665		WA	0	5681682	1764796557017	Stan-Android	2025-12-03T21:15:57.017473631Z	ff6326f85e9d4f0e834a726c4f99f665	Stan/Android/4.46.1; Dalvik/2.1.0 (Linux; U; Android 16; SM-S928B Build/BP2A.250605.031.A3)	google	nil	nil	nil	nil	Sport,Combat	redacted	nil	MA+15(	true	nil	nil	nil	5681682	nil	nil	nil	83e6b826-5494-f8d4-c9d2-a468a486ce49	Stan-Android	1	2026-04-02T21:15:52Z	19071268455680	2025-12-03T21:15:52Z	2ddc5b3a165041588fe2ef6a1edbeb09	nil	c092ad8124ba4ea6adf6a612414b0ce6	basicv2	ff6326f85e9d4f0e834a726c4f99f665	Jah	4096	user	sd	Australia/Perth	nil	ff6326f85e9d4f0e834a726c4f99f665	4.46.1.57870	
1221	MELBOURNE	124.189.217.39	related-e967b2a255f94d9bb63e83521746aa0a	AU	mlt	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	124.189.217.39, 23.214.90.55, 23.62.36.167	-37.82	144.97	GET	/related?feat=20307145033472&offset=0&purchases=0&source=4994815&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQ1ODUsImlhdCI6MTc2NDc5NjU4NSwianRpIjoiZWU2ODg2OWRiMzQ0NDBkN2IzY2VjYWZjNTNlYTI4NjciLCJyb2xlIjoidXNlciIsInVpZCI6IjAxYjI3MGNmMzA3NjRmZWRiZjZmNGE3OTY3N2RmZjUzIiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjQsInByb2ZpbGVJZCI6IjAxYjI3MGNmMzA3NjRmZWRiZjZmNGE3OTY3N2RmZjUzIiwicHJvZmlsZU5hbWUiOiJSYW50aXNoIiwiYXBwIjoiU3Rhbi1pT1MiLCJ2ZXIiOiI0LjQxLjAuNTQ2IiwibnVpZCI6IjViMmVmMjlmZDFiZTQyZGI5Y2E3YjRjMTM2MzlkNjA1IiwiYXBpZCI6IjFiNDE4ZmE2LTBlZTYtYmZhMi0zMGU2LTE4Njc4ZGQ3ODE2YSIsImZlYXQiOjIwMzA3MTQ1MDMzNDcyLCJwcmljZU5hbWUiOiJwcmVtaXVtdjYifQ.pPfRv0-hN6-UAiZlCF8EbA_IwAps2CUpotySKkXHdYw&tz=Australia/Melbourne	01b270cf30764fedbf6f4a79677dff53		VIC	0	4994815	1764796598856	Stan-iOS	2025-12-03T21:16:38.856204709Z	01b270cf30764fedbf6f4a79677dff53	Stan/4.41.0 (au.com.stan; build:546; iOS 26.1.0) Alamofire/5.8.0	stan	nil	nil	20307145033472	nil	nil	redacted	nil	nil	nil	0	nil	0	4994815	nil	nil	Australia/Melbourne	1b418fa6-0ee6-bfa2-30e6-18678dd7816a	Stan-iOS	4	2026-04-02T21:16:25Z	20307145033472	2025-12-03T21:16:25Z	ee68869db34440d7b3cecafc53ea2867	nil	5b2ef29fd1be42db9ca7b4c13639d605	premiumv6	01b270cf30764fedbf6f4a79677dff53	Rantish	nil	user	hd	nil	nil	01b270cf30764fedbf6f4a79677dff53	4.41.0.546	
4764	SYDNEY	144.6.232.22	related-a3dfac798b9d43cf9795f882839990d1	AU	mlt	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	144.6.232.22, 23.62.156.30, 23.32.5.76	-33.88	151.22	GET	/related?feat=20307145032976&offset=0&purchases=0&source=4994815&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQ4NTksImlhdCI6MTc2NDc5Njg1OSwianRpIjoiZjk5ZWI4YmI0NWIyNDYwZmI5MzI1OWU2MjNmYzUzMWQiLCJyb2xlIjoidXNlciIsInVpZCI6IjlmY2IxYmEyNjM5YjQ2YjM5NmUwZTc2ZjZlYTM2Zjg3Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImIwMDg0MjA3NTZkOTRhODU4NTYxMGM5MWZmMWM5MDgyIiwicHJvZmlsZU5hbWUiOiJOaWMiLCJhcHAiOiJTdGFuLWlPUyIsInZlciI6IjQuNDEuMC41NDYiLCJudWlkIjoiMmRhODQ5ZjQyNDVhNGIyZTllYWI2ZjNhZWE1MDA4NmMiLCJhcGlkIjoiYjVmYjQ5NDktZGU4MC03ZmU0LTQxOWQtMTY5NTU2ZTMwYzg5IiwiZmVhdCI6MjAzMDcxNDUwMzI5NzYsInByaWNlTmFtZSI6InN0YW5kYXJkdjUifQ.qdd6CkXfKhzQcUHvVPhzkMKZD_roROrX9jLqaPM94VU&tz=Australia/Sydney	b008420756d94a8585610c91ff1c9082		NSW	0	4994815	1764796881695	Stan-iOS	2025-12-03T21:21:21.695496911Z	9fcb1ba2639b46b396e0e76f6ea36f87	Stan/4.41.0 (au.com.stan; build:546; iOS 18.6.2) Alamofire/5.8.0	stan	nil	nil	20307145032976	nil	nil	redacted	nil	nil	nil	0	nil	0	4994815	nil	nil	Australia/Sydney	b5fb4949-de80-7fe4-419d-169556e30c89	Stan-iOS	3	2026-04-02T21:20:59Z	20307145032976	2025-12-03T21:20:59Z	f99eb8bb45b2460fb93259e623fc531d	nil	2da849f4245a4b2e9eab6f3aea50086c	standardv5	b008420756d94a8585610c91ff1c9082	Nic	nil	user	hd	nil	nil	9fcb1ba2639b46b396e0e76f6ea36f87	4.41.0.546	
133612	MELBOURNE	120.21.176.58	related-e32f2a6c50c04338b0a7c7647ec299ff	AU	mlt	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	120.21.176.58, 23.214.90.102, 23.62.36.181	-37.82	144.97	GET	/related?feat=20307145032976&offset=0&purchases=0&source=4994815&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjQ5MDIsImlhdCI6MTc2NDc5NjkwMiwianRpIjoiODRjOTA1NTI0ODMzNDBkNWJmM2MzMjRlZGU1NWUwZTIiLCJyb2xlIjoidXNlciIsInVpZCI6ImRkMmQyOWI0NDNjMzRiZDBiYjU1ZDViOTg1OGRhZWQwIiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImRkMmQyOWI0NDNjMzRiZDBiYjU1ZDViOTg1OGRhZWQwIiwicHJvZmlsZU5hbWUiOiJFbG1hIiwiYXBwIjoiU3Rhbi1pT1MiLCJ2ZXIiOiI0LjQxLjAuNTQ2IiwibnVpZCI6IjA1Njc0NjIzOTcxNjRmYmQ4MWFmZTQ3MDk1OWI3MWQ4IiwiYXBpZCI6IjQ5NmUwODk1LTNiMTgtM2Y3Ni0wYjg5LTgxZjE0YTgwNWY4OSIsImZlYXQiOjIwMzA3MTQ1MDMyOTc2LCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.D2BkqO4iik730O5ZwI5o6RzIjxMZOuzNkodSUU7CDwE&tz=Australia/Melbourne	dd2d29b443c34bd0bb55d5b9858daed0		VIC	0	4994815	1764796916146	Stan-iOS	2025-12-03T21:21:56.146854482Z	dd2d29b443c34bd0bb55d5b9858daed0	Stan/4.41.0 (au.com.stan; build:546; iOS 18.3.2) Alamofire/5.8.0	stan	nil	nil	20307145032976	nil	nil	redacted	nil	nil	nil	0	nil	0	4994815	nil	nil	Australia/Melbourne	496e0895-3b18-3f76-0b89-81f14a805f89	Stan-iOS	3	2026-04-02T21:21:42Z	20307145032976	2025-12-03T21:21:42Z	84c90552483340d5bf3c324ede55e0e2	nil	0567462397164fbd81afe470959b71d8	standardv5	dd2d29b443c34bd0bb55d5b9858daed0	Elma	nil	user	hd	nil	nil	dd2d29b443c34bd0bb55d5b9858daed0	4.41.0.546	
7545	ADELAIDE	118.210.165.42		AU	mlt-sport	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	118.210.165.42, 150.101.143.5, 23.55.222.78	-34.93	138.60	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=5487287&started=true		https://play.stan.com.au/	SA	0	5487287	1764797103751		2025-12-03T21:25:03.751581461Z		Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36	stan	nil	nil	nil	nil	Sport,Football	nil	nil	PG	nil	nil	nil	nil	5487287	true	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	
9650	BRISBANE	165.86.81.72		AU	mlt-sport	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	165.86.81.72, 23.56.110.135, 23.32.5.76	-27.50	153.02	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=5487316&started=true		https://play.stan.com.au/	QLD	0	5487316	1764797244118		2025-12-03T21:27:24.118697534Z		Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0	stan	nil	nil	nil	nil	Sport,Football	nil	nil	PG	nil	nil	nil	nil	5487316	true	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	nil	
4764	BRISBANE	117.20.68.79	ChQxODE5OTY2NDYzNTMzMzYzNTk1MRolc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOgiooZ03oqGdNw	AU	mlt-sport	rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com	117.20.68.79, 23.56.110.135, 23.32.5.52	-27.50	153.02	GET	/related?genres=Sport%2CFootball&maxRating=PG&source=5352786&jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzUxNjUwMjIsImlhdCI6MTc2NDc5NzAyMiwianRpIjoiMzY2Yzk0Mzg0ZDVlNGYyMmJkZDJkOWM2NDFmMmI4YmMiLCJyb2xlIjoidXNlciIsInVpZCI6IjE0Mjc0ODE5OGMyNTQ4ZDlhNzQxMjlkZjk5NDc0Mzg3Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImFiZmVmMzQ3ZWM1YTQwMzhhZDNjM2ZiMmY3YjRhMjNiIiwicHJvZmlsZU5hbWUiOiJraWRzIiwiYXBwIjoiU3Rhbi1pT1MiLCJ2ZXIiOiI0LjQxLjAuNTQ2IiwibnVpZCI6IjA2YzUzMjRkNWFmNDQ1MjU5YzMwNmMxNzVhYmFjYjBkIiwiYXBpZCI6IjFmMWZkMmZmLTE5ZGQtMWRiNi0xODFhLTg5OWUzZWJjN2VhYSIsImZlYXQiOjIwMzA3MTQ1MDMyOTc2LCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.8jtSuVA8pV1f-cczqgBfwz2gYoZyolpSrlaam51VeGE	abfef347ec5a4038ad3c3fb2f7b4a23b		QLD	0	5352786	1764797256047	Stan-iOS	2025-12-03T21:27:36.04793067Z	142748198c2548d9a74129df99474387	Stan/546 CFNetwork/3826.600.41 Darwin/24.6.0	google	nil	nil	nil	nil	Sport,Football	redacted	nil	PG	nil	nil	nil	nil	5352786	nil	nil	nil	1f1fd2ff-19dd-1db6-181a-899e3ebc7eaa	Stan-iOS	3	2026-04-02T21:23:42Z	20307145032976	2025-12-03T21:23:42Z	366c94384d5e4f22bdd2d9c641f2b8bc	nil	06c5324d5af445259c306c175abacb0d	standardv5	abfef347ec5a4038ad3c3fb2f7b4a23b	kids	nil	user	hd	nil	nil	142748198c2548d9a74129df99474387	4.41.0.546	
